index,mnist_index,mnist_label,clean_path,gaussian_blur_path,salt_pepper_path,speckle_path
356,42874,1,D:\bennett\computer vision\lab2\data\clean\356.png,D:\bennett\computer vision\lab2\data\gaussian_blur\356.png,D:\bennett\computer vision\lab2\data\salt_pepper\356.png,D:\bennett\computer vision\lab2\data\speckle\356.png
357,42977,7,D:\bennett\computer vision\lab2\data\clean\357.png,D:\bennett\computer vision\lab2\data\gaussian_blur\357.png,D:\bennett\computer vision\lab2\data\salt_pepper\357.png,D:\bennett\computer vision\lab2\data\speckle\357.png
358,43098,5,D:\bennett\computer vision\lab2\data\clean\358.png,D:\bennett\computer vision\lab2\data\gaussian_blur\358.png,D:\bennett\computer vision\lab2\data\salt_pepper\358.png,D:\bennett\computer vision\lab2\data\speckle\358.png
359,43106,4,D:\bennett\computer vision\lab2\data\clean\359.png,D:\bennett\computer vision\lab2\data\gaussian_blur\359.png,D:\bennett\computer vision\lab2\data\salt_pepper\359.png,D:\bennett\computer vision\lab2\data\speckle\359.png
360,43120,9,D:\bennett\computer vision\lab2\data\clean\360.png,D:\bennett\computer vision\lab2\data\gaussian_blur\360.png,D:\bennett\computer vision\lab2\data\salt_pepper\360.png,D:\bennett\computer vision\lab2\data\speckle\360.png
361,43371,2,D:\bennett\computer vision\lab2\data\clean\361.png,D:\bennett\computer vision\lab2\data\gaussian_blur\361.png,D:\bennett\computer vision\lab2\data\salt_pepper\361.png,D:\bennett\computer vision\lab2\data\speckle\361.png
362,43487,4,D:\bennett\computer vision\lab2\data\clean\362.png,D:\bennett\computer vision\lab2\data\gaussian_blur\362.png,D:\bennett\computer vision\lab2\data\salt_pepper\362.png,D:\bennett\computer vision\lab2\data\speckle\362.png
363,43684,1,D:\bennett\computer vision\lab2\data\clean\363.png,D:\bennett\computer vision\lab2\data\gaussian_blur\363.png,D:\bennett\computer vision\lab2\data\salt_pepper\363.png,D:\bennett\computer vision\lab2\data\speckle\363.png
364,43786,9,D:\bennett\computer vision\lab2\data\clean\364.png,D:\bennett\computer vision\lab2\data\gaussian_blur\364.png,D:\bennett\computer vision\lab2\data\salt_pepper\364.png,D:\bennett\computer vision\lab2\data\speckle\364.png
365,44005,7,D:\bennett\computer vision\lab2\data\clean\365.png,D:\bennett\computer vision\lab2\data\gaussian_blur\365.png,D:\bennett\computer vision\lab2\data\salt_pepper\365.png,D:\bennett\computer vision\lab2\data\speckle\365.png
366,44106,5,D:\bennett\computer vision\lab2\data\clean\366.png,D:\bennett\computer vision\lab2\data\gaussian_blur\366.png,D:\bennett\computer vision\lab2\data\salt_pepper\366.png,D:\bennett\computer vision\lab2\data\speckle\366.png
367,44274,2,D:\bennett\computer vision\lab2\data\clean\367.png,D:\bennett\computer vision\lab2\data\gaussian_blur\367.png,D:\bennett\computer vision\lab2\data\salt_pepper\367.png,D:\bennett\computer vision\lab2\data\speckle\367.png
368,44278,0,D:\bennett\computer vision\lab2\data\clean\368.png,D:\bennett\computer vision\lab2\data\gaussian_blur\368.png,D:\bennett\computer vision\lab2\data\salt_pepper\368.png,D:\bennett\computer vision\lab2\data\speckle\368.png
369,44288,1,D:\bennett\computer vision\lab2\data\clean\369.png,D:\bennett\computer vision\lab2\data\gaussian_blur\369.png,D:\bennett\computer vision\lab2\data\salt_pepper\369.png,D:\bennett\computer vision\lab2\data\speckle\369.png
370,44359,1,D:\bennett\computer vision\lab2\data\clean\370.png,D:\bennett\computer vision\lab2\data\gaussian_blur\370.png,D:\bennett\computer vision\lab2\data\salt_pepper\370.png,D:\bennett\computer vision\lab2\data\speckle\370.png
371,44716,3,D:\bennett\computer vision\lab2\data\clean\371.png,D:\bennett\computer vision\lab2\data\gaussian_blur\371.png,D:\bennett\computer vision\lab2\data\salt_pepper\371.png,D:\bennett\computer vision\lab2\data\speckle\371.png
372,44722,6,D:\bennett\computer vision\lab2\data\clean\372.png,D:\bennett\computer vision\lab2\data\gaussian_blur\372.png,D:\bennett\computer vision\lab2\data\salt_pepper\372.png,D:\bennett\computer vision\lab2\data\speckle\372.png
373,44811,0,D:\bennett\computer vision\lab2\data\clean\373.png,D:\bennett\computer vision\lab2\data\gaussian_blur\373.png,D:\bennett\computer vision\lab2\data\salt_pepper\373.png,D:\bennett\computer vision\lab2\data\speckle\373.png
374,44901,2,D:\bennett\computer vision\lab2\data\clean\374.png,D:\bennett\computer vision\lab2\data\gaussian_blur\374.png,D:\bennett\computer vision\lab2\data\salt_pepper\374.png,D:\bennett\computer vision\lab2\data\speckle\374.png
375,45138,6,D:\bennett\computer vision\lab2\data\clean\375.png,D:\bennett\computer vision\lab2\data\gaussian_blur\375.png,D:\bennett\computer vision\lab2\data\salt_pepper\375.png,D:\bennett\computer vision\lab2\data\speckle\375.png
376,45195,3,D:\bennett\computer vision\lab2\data\clean\376.png,D:\bennett\computer vision\lab2\data\gaussian_blur\376.png,D:\bennett\computer vision\lab2\data\salt_pepper\376.png,D:\bennett\computer vision\lab2\data\speckle\376.png
377,45252,4,D:\bennett\computer vision\lab2\data\clean\377.png,D:\bennett\computer vision\lab2\data\gaussian_blur\377.png,D:\bennett\computer vision\lab2\data\salt_pepper\377.png,D:\bennett\computer vision\lab2\data\speckle\377.png
378,45257,7,D:\bennett\computer vision\lab2\data\clean\378.png,D:\bennett\computer vision\lab2\data\gaussian_blur\378.png,D:\bennett\computer vision\lab2\data\salt_pepper\378.png,D:\bennett\computer vision\lab2\data\speckle\378.png
379,45298,8,D:\bennett\computer vision\lab2\data\clean\379.png,D:\bennett\computer vision\lab2\data\gaussian_blur\379.png,D:\bennett\computer vision\lab2\data\salt_pepper\379.png,D:\bennett\computer vision\lab2\data\speckle\379.png
380,45309,6,D:\bennett\computer vision\lab2\data\clean\380.png,D:\bennett\computer vision\lab2\data\gaussian_blur\380.png,D:\bennett\computer vision\lab2\data\salt_pepper\380.png,D:\bennett\computer vision\lab2\data\speckle\380.png
381,45615,7,D:\bennett\computer vision\lab2\data\clean\381.png,D:\bennett\computer vision\lab2\data\gaussian_blur\381.png,D:\bennett\computer vision\lab2\data\salt_pepper\381.png,D:\bennett\computer vision\lab2\data\speckle\381.png
382,45629,5,D:\bennett\computer vision\lab2\data\clean\382.png,D:\bennett\computer vision\lab2\data\gaussian_blur\382.png,D:\bennett\computer vision\lab2\data\salt_pepper\382.png,D:\bennett\computer vision\lab2\data\speckle\382.png
383,45755,6,D:\bennett\computer vision\lab2\data\clean\383.png,D:\bennett\computer vision\lab2\data\gaussian_blur\383.png,D:\bennett\computer vision\lab2\data\salt_pepper\383.png,D:\bennett\computer vision\lab2\data\speckle\383.png
384,45900,1,D:\bennett\computer vision\lab2\data\clean\384.png,D:\bennett\computer vision\lab2\data\gaussian_blur\384.png,D:\bennett\computer vision\lab2\data\salt_pepper\384.png,D:\bennett\computer vision\lab2\data\speckle\384.png
385,45912,4,D:\bennett\computer vision\lab2\data\clean\385.png,D:\bennett\computer vision\lab2\data\gaussian_blur\385.png,D:\bennett\computer vision\lab2\data\salt_pepper\385.png,D:\bennett\computer vision\lab2\data\speckle\385.png
386,45980,9,D:\bennett\computer vision\lab2\data\clean\386.png,D:\bennett\computer vision\lab2\data\gaussian_blur\386.png,D:\bennett\computer vision\lab2\data\salt_pepper\386.png,D:\bennett\computer vision\lab2\data\speckle\386.png
387,46040,1,D:\bennett\computer vision\lab2\data\clean\387.png,D:\bennett\computer vision\lab2\data\gaussian_blur\387.png,D:\bennett\computer vision\lab2\data\salt_pepper\387.png,D:\bennett\computer vision\lab2\data\speckle\387.png
388,46051,3,D:\bennett\computer vision\lab2\data\clean\388.png,D:\bennett\computer vision\lab2\data\gaussian_blur\388.png,D:\bennett\computer vision\lab2\data\salt_pepper\388.png,D:\bennett\computer vision\lab2\data\speckle\388.png
389,46220,4,D:\bennett\computer vision\lab2\data\clean\389.png,D:\bennett\computer vision\lab2\data\gaussian_blur\389.png,D:\bennett\computer vision\lab2\data\salt_pepper\389.png,D:\bennett\computer vision\lab2\data\speckle\389.png
390,46352,4,D:\bennett\computer vision\lab2\data\clean\390.png,D:\bennett\computer vision\lab2\data\gaussian_blur\390.png,D:\bennett\computer vision\lab2\data\salt_pepper\390.png,D:\bennett\computer vision\lab2\data\speckle\390.png
391,46499,1,D:\bennett\computer vision\lab2\data\clean\391.png,D:\bennett\computer vision\lab2\data\gaussian_blur\391.png,D:\bennett\computer vision\lab2\data\salt_pepper\391.png,D:\bennett\computer vision\lab2\data\speckle\391.png
392,46515,7,D:\bennett\computer vision\lab2\data\clean\392.png,D:\bennett\computer vision\lab2\data\gaussian_blur\392.png,D:\bennett\computer vision\lab2\data\salt_pepper\392.png,D:\bennett\computer vision\lab2\data\speckle\392.png
393,46522,5,D:\bennett\computer vision\lab2\data\clean\393.png,D:\bennett\computer vision\lab2\data\gaussian_blur\393.png,D:\bennett\computer vision\lab2\data\salt_pepper\393.png,D:\bennett\computer vision\lab2\data\speckle\393.png
394,46540,2,D:\bennett\computer vision\lab2\data\clean\394.png,D:\bennett\computer vision\lab2\data\gaussian_blur\394.png,D:\bennett\computer vision\lab2\data\salt_pepper\394.png,D:\bennett\computer vision\lab2\data\speckle\394.png
395,46568,4,D:\bennett\computer vision\lab2\data\clean\395.png,D:\bennett\computer vision\lab2\data\gaussian_blur\395.png,D:\bennett\computer vision\lab2\data\salt_pepper\395.png,D:\bennett\computer vision\lab2\data\speckle\395.png
396,46767,8,D:\bennett\computer vision\lab2\data\clean\396.png,D:\bennett\computer vision\lab2\data\gaussian_blur\396.png,D:\bennett\computer vision\lab2\data\salt_pepper\396.png,D:\bennett\computer vision\lab2\data\speckle\396.png
397,46783,2,D:\bennett\computer vision\lab2\data\clean\397.png,D:\bennett\computer vision\lab2\data\gaussian_blur\397.png,D:\bennett\computer vision\lab2\data\salt_pepper\397.png,D:\bennett\computer vision\lab2\data\speckle\397.png
398,46790,4,D:\bennett\computer vision\lab2\data\clean\398.png,D:\bennett\computer vision\lab2\data\gaussian_blur\398.png,D:\bennett\computer vision\lab2\data\salt_pepper\398.png,D:\bennett\computer vision\lab2\data\speckle\398.png
399,46905,0,D:\bennett\computer vision\lab2\data\clean\399.png,D:\bennett\computer vision\lab2\data\gaussian_blur\399.png,D:\bennett\computer vision\lab2\data\salt_pepper\399.png,D:\bennett\computer vision\lab2\data\speckle\399.png
400,47015,7,D:\bennett\computer vision\lab2\data\clean\400.png,D:\bennett\computer vision\lab2\data\gaussian_blur\400.png,D:\bennett\computer vision\lab2\data\salt_pepper\400.png,D:\bennett\computer vision\lab2\data\speckle\400.png
401,47066,8,D:\bennett\computer vision\lab2\data\clean\401.png,D:\bennett\computer vision\lab2\data\gaussian_blur\401.png,D:\bennett\computer vision\lab2\data\salt_pepper\401.png,D:\bennett\computer vision\lab2\data\speckle\401.png
402,47113,2,D:\bennett\computer vision\lab2\data\clean\402.png,D:\bennett\computer vision\lab2\data\gaussian_blur\402.png,D:\bennett\computer vision\lab2\data\salt_pepper\402.png,D:\bennett\computer vision\lab2\data\speckle\402.png
403,47399,7,D:\bennett\computer vision\lab2\data\clean\403.png,D:\bennett\computer vision\lab2\data\gaussian_blur\403.png,D:\bennett\computer vision\lab2\data\salt_pepper\403.png,D:\bennett\computer vision\lab2\data\speckle\403.png
404,47404,6,D:\bennett\computer vision\lab2\data\clean\404.png,D:\bennett\computer vision\lab2\data\gaussian_blur\404.png,D:\bennett\computer vision\lab2\data\salt_pepper\404.png,D:\bennett\computer vision\lab2\data\speckle\404.png
405,47419,0,D:\bennett\computer vision\lab2\data\clean\405.png,D:\bennett\computer vision\lab2\data\gaussian_blur\405.png,D:\bennett\computer vision\lab2\data\salt_pepper\405.png,D:\bennett\computer vision\lab2\data\speckle\405.png
406,47495,7,D:\bennett\computer vision\lab2\data\clean\406.png,D:\bennett\computer vision\lab2\data\gaussian_blur\406.png,D:\bennett\computer vision\lab2\data\salt_pepper\406.png,D:\bennett\computer vision\lab2\data\speckle\406.png
407,47796,1,D:\bennett\computer vision\lab2\data\clean\407.png,D:\bennett\computer vision\lab2\data\gaussian_blur\407.png,D:\bennett\computer vision\lab2\data\salt_pepper\407.png,D:\bennett\computer vision\lab2\data\speckle\407.png
408,47957,0,D:\bennett\computer vision\lab2\data\clean\408.png,D:\bennett\computer vision\lab2\data\gaussian_blur\408.png,D:\bennett\computer vision\lab2\data\salt_pepper\408.png,D:\bennett\computer vision\lab2\data\speckle\408.png
409,47974,9,D:\bennett\computer vision\lab2\data\clean\409.png,D:\bennett\computer vision\lab2\data\gaussian_blur\409.png,D:\bennett\computer vision\lab2\data\salt_pepper\409.png,D:\bennett\computer vision\lab2\data\speckle\409.png
410,48189,1,D:\bennett\computer vision\lab2\data\clean\410.png,D:\bennett\computer vision\lab2\data\gaussian_blur\410.png,D:\bennett\computer vision\lab2\data\salt_pepper\410.png,D:\bennett\computer vision\lab2\data\speckle\410.png
411,48239,6,D:\bennett\computer vision\lab2\data\clean\411.png,D:\bennett\computer vision\lab2\data\gaussian_blur\411.png,D:\bennett\computer vision\lab2\data\salt_pepper\411.png,D:\bennett\computer vision\lab2\data\speckle\411.png
412,48287,0,D:\bennett\computer vision\lab2\data\clean\412.png,D:\bennett\computer vision\lab2\data\gaussian_blur\412.png,D:\bennett\computer vision\lab2\data\salt_pepper\412.png,D:\bennett\computer vision\lab2\data\speckle\412.png
413,48298,7,D:\bennett\computer vision\lab2\data\clean\413.png,D:\bennett\computer vision\lab2\data\gaussian_blur\413.png,D:\bennett\computer vision\lab2\data\salt_pepper\413.png,D:\bennett\computer vision\lab2\data\speckle\413.png
414,48362,6,D:\bennett\computer vision\lab2\data\clean\414.png,D:\bennett\computer vision\lab2\data\gaussian_blur\414.png,D:\bennett\computer vision\lab2\data\salt_pepper\414.png,D:\bennett\computer vision\lab2\data\speckle\414.png
415,48569,9,D:\bennett\computer vision\lab2\data\clean\415.png,D:\bennett\computer vision\lab2\data\gaussian_blur\415.png,D:\bennett\computer vision\lab2\data\salt_pepper\415.png,D:\bennett\computer vision\lab2\data\speckle\415.png
416,48977,1,D:\bennett\computer vision\lab2\data\clean\416.png,D:\bennett\computer vision\lab2\data\gaussian_blur\416.png,D:\bennett\computer vision\lab2\data\salt_pepper\416.png,D:\bennett\computer vision\lab2\data\speckle\416.png
417,49012,7,D:\bennett\computer vision\lab2\data\clean\417.png,D:\bennett\computer vision\lab2\data\gaussian_blur\417.png,D:\bennett\computer vision\lab2\data\salt_pepper\417.png,D:\bennett\computer vision\lab2\data\speckle\417.png
418,49275,6,D:\bennett\computer vision\lab2\data\clean\418.png,D:\bennett\computer vision\lab2\data\gaussian_blur\418.png,D:\bennett\computer vision\lab2\data\salt_pepper\418.png,D:\bennett\computer vision\lab2\data\speckle\418.png
419,49413,7,D:\bennett\computer vision\lab2\data\clean\419.png,D:\bennett\computer vision\lab2\data\gaussian_blur\419.png,D:\bennett\computer vision\lab2\data\salt_pepper\419.png,D:\bennett\computer vision\lab2\data\speckle\419.png
420,49501,4,D:\bennett\computer vision\lab2\data\clean\420.png,D:\bennett\computer vision\lab2\data\gaussian_blur\420.png,D:\bennett\computer vision\lab2\data\salt_pepper\420.png,D:\bennett\computer vision\lab2\data\speckle\420.png
421,49594,0,D:\bennett\computer vision\lab2\data\clean\421.png,D:\bennett\computer vision\lab2\data\gaussian_blur\421.png,D:\bennett\computer vision\lab2\data\salt_pepper\421.png,D:\bennett\computer vision\lab2\data\speckle\421.png
422,49614,2,D:\bennett\computer vision\lab2\data\clean\422.png,D:\bennett\computer vision\lab2\data\gaussian_blur\422.png,D:\bennett\computer vision\lab2\data\salt_pepper\422.png,D:\bennett\computer vision\lab2\data\speckle\422.png
423,49631,5,D:\bennett\computer vision\lab2\data\clean\423.png,D:\bennett\computer vision\lab2\data\gaussian_blur\423.png,D:\bennett\computer vision\lab2\data\salt_pepper\423.png,D:\bennett\computer vision\lab2\data\speckle\423.png
424,49649,5,D:\bennett\computer vision\lab2\data\clean\424.png,D:\bennett\computer vision\lab2\data\gaussian_blur\424.png,D:\bennett\computer vision\lab2\data\salt_pepper\424.png,D:\bennett\computer vision\lab2\data\speckle\424.png
425,49750,0,D:\bennett\computer vision\lab2\data\clean\425.png,D:\bennett\computer vision\lab2\data\gaussian_blur\425.png,D:\bennett\computer vision\lab2\data\salt_pepper\425.png,D:\bennett\computer vision\lab2\data\speckle\425.png
426,49773,2,D:\bennett\computer vision\lab2\data\clean\426.png,D:\bennett\computer vision\lab2\data\gaussian_blur\426.png,D:\bennett\computer vision\lab2\data\salt_pepper\426.png,D:\bennett\computer vision\lab2\data\speckle\426.png
427,49980,7,D:\bennett\computer vision\lab2\data\clean\427.png,D:\bennett\computer vision\lab2\data\gaussian_blur\427.png,D:\bennett\computer vision\lab2\data\salt_pepper\427.png,D:\bennett\computer vision\lab2\data\speckle\427.png
428,50158,1,D:\bennett\computer vision\lab2\data\clean\428.png,D:\bennett\computer vision\lab2\data\gaussian_blur\428.png,D:\bennett\computer vision\lab2\data\salt_pepper\428.png,D:\bennett\computer vision\lab2\data\speckle\428.png
429,50413,8,D:\bennett\computer vision\lab2\data\clean\429.png,D:\bennett\computer vision\lab2\data\gaussian_blur\429.png,D:\bennett\computer vision\lab2\data\salt_pepper\429.png,D:\bennett\computer vision\lab2\data\speckle\429.png
430,50621,1,D:\bennett\computer vision\lab2\data\clean\430.png,D:\bennett\computer vision\lab2\data\gaussian_blur\430.png,D:\bennett\computer vision\lab2\data\salt_pepper\430.png,D:\bennett\computer vision\lab2\data\speckle\430.png
431,50799,1,D:\bennett\computer vision\lab2\data\clean\431.png,D:\bennett\computer vision\lab2\data\gaussian_blur\431.png,D:\bennett\computer vision\lab2\data\salt_pepper\431.png,D:\bennett\computer vision\lab2\data\speckle\431.png
432,50814,2,D:\bennett\computer vision\lab2\data\clean\432.png,D:\bennett\computer vision\lab2\data\gaussian_blur\432.png,D:\bennett\computer vision\lab2\data\salt_pepper\432.png,D:\bennett\computer vision\lab2\data\speckle\432.png
433,50902,8,D:\bennett\computer vision\lab2\data\clean\433.png,D:\bennett\computer vision\lab2\data\gaussian_blur\433.png,D:\bennett\computer vision\lab2\data\salt_pepper\433.png,D:\bennett\computer vision\lab2\data\speckle\433.png
434,50984,7,D:\bennett\computer vision\lab2\data\clean\434.png,D:\bennett\computer vision\lab2\data\gaussian_blur\434.png,D:\bennett\computer vision\lab2\data\salt_pepper\434.png,D:\bennett\computer vision\lab2\data\speckle\434.png
435,51041,0,D:\bennett\computer vision\lab2\data\clean\435.png,D:\bennett\computer vision\lab2\data\gaussian_blur\435.png,D:\bennett\computer vision\lab2\data\salt_pepper\435.png,D:\bennett\computer vision\lab2\data\speckle\435.png
436,51091,3,D:\bennett\computer vision\lab2\data\clean\436.png,D:\bennett\computer vision\lab2\data\gaussian_blur\436.png,D:\bennett\computer vision\lab2\data\salt_pepper\436.png,D:\bennett\computer vision\lab2\data\speckle\436.png
437,51100,2,D:\bennett\computer vision\lab2\data\clean\437.png,D:\bennett\computer vision\lab2\data\gaussian_blur\437.png,D:\bennett\computer vision\lab2\data\salt_pepper\437.png,D:\bennett\computer vision\lab2\data\speckle\437.png
438,51167,0,D:\bennett\computer vision\lab2\data\clean\438.png,D:\bennett\computer vision\lab2\data\gaussian_blur\438.png,D:\bennett\computer vision\lab2\data\salt_pepper\438.png,D:\bennett\computer vision\lab2\data\speckle\438.png
439,51795,5,D:\bennett\computer vision\lab2\data\clean\439.png,D:\bennett\computer vision\lab2\data\gaussian_blur\439.png,D:\bennett\computer vision\lab2\data\salt_pepper\439.png,D:\bennett\computer vision\lab2\data\speckle\439.png
440,52057,5,D:\bennett\computer vision\lab2\data\clean\440.png,D:\bennett\computer vision\lab2\data\gaussian_blur\440.png,D:\bennett\computer vision\lab2\data\salt_pepper\440.png,D:\bennett\computer vision\lab2\data\speckle\440.png
441,52382,1,D:\bennett\computer vision\lab2\data\clean\441.png,D:\bennett\computer vision\lab2\data\gaussian_blur\441.png,D:\bennett\computer vision\lab2\data\salt_pepper\441.png,D:\bennett\computer vision\lab2\data\speckle\441.png
442,52860,8,D:\bennett\computer vision\lab2\data\clean\442.png,D:\bennett\computer vision\lab2\data\gaussian_blur\442.png,D:\bennett\computer vision\lab2\data\salt_pepper\442.png,D:\bennett\computer vision\lab2\data\speckle\442.png
443,53066,7,D:\bennett\computer vision\lab2\data\clean\443.png,D:\bennett\computer vision\lab2\data\gaussian_blur\443.png,D:\bennett\computer vision\lab2\data\salt_pepper\443.png,D:\bennett\computer vision\lab2\data\speckle\443.png
444,53183,7,D:\bennett\computer vision\lab2\data\clean\444.png,D:\bennett\computer vision\lab2\data\gaussian_blur\444.png,D:\bennett\computer vision\lab2\data\salt_pepper\444.png,D:\bennett\computer vision\lab2\data\speckle\444.png
445,53324,9,D:\bennett\computer vision\lab2\data\clean\445.png,D:\bennett\computer vision\lab2\data\gaussian_blur\445.png,D:\bennett\computer vision\lab2\data\salt_pepper\445.png,D:\bennett\computer vision\lab2\data\speckle\445.png
446,53374,3,D:\bennett\computer vision\lab2\data\clean\446.png,D:\bennett\computer vision\lab2\data\gaussian_blur\446.png,D:\bennett\computer vision\lab2\data\salt_pepper\446.png,D:\bennett\computer vision\lab2\data\speckle\446.png
447,53415,7,D:\bennett\computer vision\lab2\data\clean\447.png,D:\bennett\computer vision\lab2\data\gaussian_blur\447.png,D:\bennett\computer vision\lab2\data\salt_pepper\447.png,D:\bennett\computer vision\lab2\data\speckle\447.png
448,53485,8,D:\bennett\computer vision\lab2\data\clean\448.png,D:\bennett\computer vision\lab2\data\gaussian_blur\448.png,D:\bennett\computer vision\lab2\data\salt_pepper\448.png,D:\bennett\computer vision\lab2\data\speckle\448.png
449,53521,1,D:\bennett\computer vision\lab2\data\clean\449.png,D:\bennett\computer vision\lab2\data\gaussian_blur\449.png,D:\bennett\computer vision\lab2\data\salt_pepper\449.png,D:\bennett\computer vision\lab2\data\speckle\449.png
450,53593,1,D:\bennett\computer vision\lab2\data\clean\450.png,D:\bennett\computer vision\lab2\data\gaussian_blur\450.png,D:\bennett\computer vision\lab2\data\salt_pepper\450.png,D:\bennett\computer vision\lab2\data\speckle\450.png
451,53748,2,D:\bennett\computer vision\lab2\data\clean\451.png,D:\bennett\computer vision\lab2\data\gaussian_blur\451.png,D:\bennett\computer vision\lab2\data\salt_pepper\451.png,D:\bennett\computer vision\lab2\data\speckle\451.png
452,53903,3,D:\bennett\computer vision\lab2\data\clean\452.png,D:\bennett\computer vision\lab2\data\gaussian_blur\452.png,D:\bennett\computer vision\lab2\data\salt_pepper\452.png,D:\bennett\computer vision\lab2\data\speckle\452.png
453,53940,0,D:\bennett\computer vision\lab2\data\clean\453.png,D:\bennett\computer vision\lab2\data\gaussian_blur\453.png,D:\bennett\computer vision\lab2\data\salt_pepper\453.png,D:\bennett\computer vision\lab2\data\speckle\453.png
454,54191,3,D:\bennett\computer vision\lab2\data\clean\454.png,D:\bennett\computer vision\lab2\data\gaussian_blur\454.png,D:\bennett\computer vision\lab2\data\salt_pepper\454.png,D:\bennett\computer vision\lab2\data\speckle\454.png
455,54244,9,D:\bennett\computer vision\lab2\data\clean\455.png,D:\bennett\computer vision\lab2\data\gaussian_blur\455.png,D:\bennett\computer vision\lab2\data\salt_pepper\455.png,D:\bennett\computer vision\lab2\data\speckle\455.png
456,54740,7,D:\bennett\computer vision\lab2\data\clean\456.png,D:\bennett\computer vision\lab2\data\gaussian_blur\456.png,D:\bennett\computer vision\lab2\data\salt_pepper\456.png,D:\bennett\computer vision\lab2\data\speckle\456.png
457,54799,6,D:\bennett\computer vision\lab2\data\clean\457.png,D:\bennett\computer vision\lab2\data\gaussian_blur\457.png,D:\bennett\computer vision\lab2\data\salt_pepper\457.png,D:\bennett\computer vision\lab2\data\speckle\457.png
458,54946,1,D:\bennett\computer vision\lab2\data\clean\458.png,D:\bennett\computer vision\lab2\data\gaussian_blur\458.png,D:\bennett\computer vision\lab2\data\salt_pepper\458.png,D:\bennett\computer vision\lab2\data\speckle\458.png
459,55164,5,D:\bennett\computer vision\lab2\data\clean\459.png,D:\bennett\computer vision\lab2\data\gaussian_blur\459.png,D:\bennett\computer vision\lab2\data\salt_pepper\459.png,D:\bennett\computer vision\lab2\data\speckle\459.png
460,55288,0,D:\bennett\computer vision\lab2\data\clean\460.png,D:\bennett\computer vision\lab2\data\gaussian_blur\460.png,D:\bennett\computer vision\lab2\data\salt_pepper\460.png,D:\bennett\computer vision\lab2\data\speckle\460.png
461,55444,7,D:\bennett\computer vision\lab2\data\clean\461.png,D:\bennett\computer vision\lab2\data\gaussian_blur\461.png,D:\bennett\computer vision\lab2\data\salt_pepper\461.png,D:\bennett\computer vision\lab2\data\speckle\461.png
462,55576,0,D:\bennett\computer vision\lab2\data\clean\462.png,D:\bennett\computer vision\lab2\data\gaussian_blur\462.png,D:\bennett\computer vision\lab2\data\salt_pepper\462.png,D:\bennett\computer vision\lab2\data\speckle\462.png
463,55587,1,D:\bennett\computer vision\lab2\data\clean\463.png,D:\bennett\computer vision\lab2\data\gaussian_blur\463.png,D:\bennett\computer vision\lab2\data\salt_pepper\463.png,D:\bennett\computer vision\lab2\data\speckle\463.png
464,55596,1,D:\bennett\computer vision\lab2\data\clean\464.png,D:\bennett\computer vision\lab2\data\gaussian_blur\464.png,D:\bennett\computer vision\lab2\data\salt_pepper\464.png,D:\bennett\computer vision\lab2\data\speckle\464.png
465,55953,5,D:\bennett\computer vision\lab2\data\clean\465.png,D:\bennett\computer vision\lab2\data\gaussian_blur\465.png,D:\bennett\computer vision\lab2\data\salt_pepper\465.png,D:\bennett\computer vision\lab2\data\speckle\465.png
466,55977,6,D:\bennett\computer vision\lab2\data\clean\466.png,D:\bennett\computer vision\lab2\data\gaussian_blur\466.png,D:\bennett\computer vision\lab2\data\salt_pepper\466.png,D:\bennett\computer vision\lab2\data\speckle\466.png
467,55983,4,D:\bennett\computer vision\lab2\data\clean\467.png,D:\bennett\computer vision\lab2\data\gaussian_blur\467.png,D:\bennett\computer vision\lab2\data\salt_pepper\467.png,D:\bennett\computer vision\lab2\data\speckle\467.png
468,55985,2,D:\bennett\computer vision\lab2\data\clean\468.png,D:\bennett\computer vision\lab2\data\gaussian_blur\468.png,D:\bennett\computer vision\lab2\data\salt_pepper\468.png,D:\bennett\computer vision\lab2\data\speckle\468.png
469,56020,1,D:\bennett\computer vision\lab2\data\clean\469.png,D:\bennett\computer vision\lab2\data\gaussian_blur\469.png,D:\bennett\computer vision\lab2\data\salt_pepper\469.png,D:\bennett\computer vision\lab2\data\speckle\469.png
470,56024,5,D:\bennett\computer vision\lab2\data\clean\470.png,D:\bennett\computer vision\lab2\data\gaussian_blur\470.png,D:\bennett\computer vision\lab2\data\salt_pepper\470.png,D:\bennett\computer vision\lab2\data\speckle\470.png
471,56068,8,D:\bennett\computer vision\lab2\data\clean\471.png,D:\bennett\computer vision\lab2\data\gaussian_blur\471.png,D:\bennett\computer vision\lab2\data\salt_pepper\471.png,D:\bennett\computer vision\lab2\data\speckle\471.png
472,56098,6,D:\bennett\computer vision\lab2\data\clean\472.png,D:\bennett\computer vision\lab2\data\gaussian_blur\472.png,D:\bennett\computer vision\lab2\data\salt_pepper\472.png,D:\bennett\computer vision\lab2\data\speckle\472.png
473,56155,5,D:\bennett\computer vision\lab2\data\clean\473.png,D:\bennett\computer vision\lab2\data\gaussian_blur\473.png,D:\bennett\computer vision\lab2\data\salt_pepper\473.png,D:\bennett\computer vision\lab2\data\speckle\473.png
474,56753,9,D:\bennett\computer vision\lab2\data\clean\474.png,D:\bennett\computer vision\lab2\data\gaussian_blur\474.png,D:\bennett\computer vision\lab2\data\salt_pepper\474.png,D:\bennett\computer vision\lab2\data\speckle\474.png
